id,id_transfermarkt,club_tm,nome,cognome,data_nascita,scadenza_contratto,id_giocatore,aggiornato_il
2961,315779.0,Associazione Calcio Milan,Christian,Pulisic,1998-09-18,2027-06-30,,2026-09-08 22:24:25.793988+00:00
2962,1058368.0,Associazione Calcio Milan,Francesco,Camarda,2008-03-10,2031-06-30,,2026-09-08 22:24:25.793988+00:00
2963,741238.0,Associazione Calcio Milan,Omari,Hutchinson,2003-10-30,2027-06-30,,2026-09-08 22:24:25.793988+00:00
2964,403151.0,Calcio Como,Robert,Sánchez,1997-11-18,2027-06-30,,2026-09-08 22:24:25.793988+00:00
2965,346314.0,Calcio Como,Trevoh,Chalobah,1999-07-05,2031-06-30,,2026-09-08 22:24:25.793988+00:00
2966,88595.0,Calcio Como,Mauro,Vigorito,1990-05-22,2027-06-30,,2026-09-08 22:24:25.793988+00:00
2967,948278.0,Calcio Como,Jacobo,Ramón,2005-01-06,2030-06-30,,2026-09-08 22:24:25.793988+00:00
2968,290537.0,Calcio Como,Jean,Butez,1995-06-08,2030-06-30,,2026-09-08 22:24:25.793988+00:00
2969,160938.0,Calcio Como,Marc Oliver,Kempf,1995-01-28,2029-06-30,,2026-09-08 22:24:25.793988+00:00
2970,627228.0,Calcio Como,Yan,Couto,2002-06-03,2027-06-30,,2026-09-08 22:24:25.793988+00:00
2971,571271.0,Calcio Como,Ivan,Smolcic,2000-08-17,2031-06-30,,2026-09-08 22:24:25.793988+00:00
2972,780630.0,Calcio Como,Willy,Kambwala,2004-08-25,2027-06-30,,2026-09-08 22:24:25.793988+00:00
2973,668547.0,Calcio Como,Máximo,Perrone,2003-01-07,2029-06-30,,2026-09-08 22:24:25.793988+00:00
2974,385394.0,Calcio Como,Alberto,Dossena,1998-10-13,2028-06-30,,2026-09-08 22:24:25.793988+00:00
2975,709957.0,Calcio Como,Álex,Valle,2004-04-25,2029-06-30,,2026-09-08 22:24:25.793988+00:00
2976,879217.0,Calcio Como,,Kaiki,2003-03-08,2027-06-30,,2026-09-08 22:24:25.793988+00:00
2977,467992.0,Calcio Como,Samuele,Ricci,2001-08-21,2027-06-30,,2026-09-08 22:24:25.793988+00:00
2978,242940.0,Calcio Como,Edoardo,Goldaniga,1993-11-02,2028-06-30,,2026-09-08 22:24:25.793988+00:00
2979,1061282.0,Calcio Como,Assane,Diao,2005-09-07,2029-06-30,,2026-09-08 22:24:25.793988+00:00
2980,1190411.0,Calcio Como,Jesús,Rodríguez,2005-11-21,2030-06-30,,2026-09-08 22:24:25.793988+00:00
2981,495667.0,Calcio Como,Lucas,Da Cunha,2001-06-09,2031-06-30,,2026-09-08 22:24:25.793988+00:00
2982,580451.0,Calcio Como,Martin,Baturina,2003-02-16,2030-06-30,,2026-09-08 22:24:25.793988+00:00
2983,523318.0,Calcio Como,Anastasios,Douvikas,1999-08-02,2029-06-30,,2026-09-08 22:24:25.793988+00:00
2984,948294.0,Calcio Como,Nico,Paz,2004-09-08,2028-06-30,,2026-09-08 22:24:25.793988+00:00
2985,1231993.0,Calcio Como,Adrian,Lahdo,2007-12-26,2031-06-30,,2026-09-08 22:24:25.793988+00:00
2986,281989.0,Calcio Como,Luis,Milla,1994-10-07,2029-06-30,,2026-09-08 22:24:25.793988+00:00
2987,747720.0,Calcio Como,Jayden,Addai,2005-08-26,2030-06-30,,2026-09-08 22:24:25.793988+00:00
2988,988964.0,Calcio Como,Mattia,Liberali,2007-04-06,2031-06-30,,2026-09-08 22:24:25.793988+00:00
2989,364135.0,Calcio Como,Moise,Kean,2000-02-28,2027-06-30,,2026-09-08 22:24:25.793988+00:00
2990,395237.0,Calcio Como,Maxence,Caqueret,2000-02-15,2029-06-30,,2026-09-08 22:24:25.793988+00:00
2991,257474.0,Società Sportiva Calcio Napoli,Vanja,Milinković-Savić,1997-02-20,2030-06-30,,2026-09-08 22:24:25.793988+00:00
2992,433984.0,Società Sportiva Calcio Napoli,Sam,Beukema,1998-11-17,2030-06-30,,2026-09-08 22:24:25.793988+00:00
2993,814446.0,Società Sportiva Calcio Napoli,Luca,Marianucci,2004-07-23,2032-06-30,,2026-09-08 22:24:25.793988+00:00
2994,376514.0,Società Sportiva Calcio Napoli,Mathías,Olivera,1997-10-31,2030-06-30,,2026-09-08 22:24:25.793988+00:00
2995,257732.0,Società Sportiva Calcio Napoli,Amir,Rrahmani,1994-02-24,2027-06-30,,2026-09-08 22:24:25.793988+00:00
2996,250683.0,Società Sportiva Calcio Napoli,Nikita,Contini,1996-05-21,2031-06-30,,2026-09-08 22:24:25.793988+00:00
2997,463603.0,Società Sportiva Calcio Napoli,Benoît,Badiashile,2001-03-26,2027-06-30,,2026-09-08 22:24:25.793988+00:00
2998,118689.0,Società Sportiva Calcio Napoli,Leonardo,Spinazzola,1993-03-25,2028-06-30,,2026-09-08 22:24:25.793988+00:00
2999,240414.0,Società Sportiva Calcio Napoli,Alex,Meret,1997-03-22,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3000,1270926.0,Società Sportiva Calcio Napoli,Claudio,Pugliese,2008-04-15,,,2026-09-08 22:24:25.793988+00:00
3001,662261.0,Società Sportiva Calcio Napoli,Rafa,Marín,2002-05-19,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3002,386446.0,Società Sportiva Calcio Napoli,Alessandro,Buongiorno,1999-06-06,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3003,169880.0,Società Sportiva Calcio Napoli,Giovanni,Di Lorenzo,1993-08-04,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3004,315969.0,Società Sportiva Calcio Napoli,Scott,McTominay,1996-12-08,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3005,830365.0,Società Sportiva Calcio Napoli,Alisson,Santos,2002-09-27,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3006,423744.0,Società Sportiva Calcio Napoli,Billy,Gilmour,2001-06-11,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3007,469822.0,Società Sportiva Calcio Napoli,David,Neres,1997-03-03,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3008,339332.0,Società Sportiva Calcio Napoli,Noa,Lang,1999-06-17,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3009,88755.0,Società Sportiva Calcio Napoli,Kevin,De Bruyne,1991-06-28,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3010,354361.0,Società Sportiva Calcio Napoli,Frank,Anguissa,1995-11-16,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3011,703245.0,Società Sportiva Calcio Napoli,Antonio,Vergara,2003-01-16,2031-06-30,,2026-09-08 22:24:25.793988+00:00
3012,165895.0,Società Sportiva Calcio Napoli,Matteo,Politano,1993-08-03,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3013,820635.0,Società Sportiva Calcio Napoli,Costantino,Favasuli,2004-04-26,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3014,192735.0,Società Sportiva Calcio Napoli,Stanislav,Lobotka,1994-11-25,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3015,572265.0,Società Sportiva Calcio Napoli,Lorenzo,Lucca,2000-09-10,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3016,610442.0,Società Sportiva Calcio Napoli,Rasmus,Højlund,2003-02-04,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3017,1005165.0,Società Sportiva Calcio Napoli,,Giovane,2003-11-24,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3018,388516.0,Football Club Internazionale Milano S.p.A.,Josep,Martínez,1998-05-27,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3019,585982.0,Football Club Internazionale Milano S.p.A.,,Carlos Augusto,1999-01-07,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3020,70580.0,Football Club Internazionale Milano S.p.A.,Raffaele,Di Gennaro,1993-10-03,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3021,284730.0,Football Club Internazionale Milano S.p.A.,Manuel,Akanji,1995-07-19,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3022,197929.0,Football Club Internazionale Milano S.p.A.,Ivan,Provedel,1994-03-17,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3023,353366.0,Football Club Internazionale Milano S.p.A.,Benjamin,Pavard,1996-03-28,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3024,315853.0,Football Club Internazionale Milano S.p.A.,Alessandro,Bastoni,1999-04-13,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3025,186590.0,Football Club Internazionale Milano S.p.A.,John,Stones,1994-05-28,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3026,198116.0,Football Club Internazionale Milano S.p.A.,Federico,Dimarco,1997-11-10,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3027,441986.0,Football Club Internazionale Milano S.p.A.,Yann,Bisseck,2000-11-29,2031-06-30,,2026-09-08 22:24:25.793988+00:00
3028,255942.0,Football Club Internazionale Milano S.p.A.,Nicolò,Barella,1997-02-07,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3029,483348.0,Football Club Internazionale Milano S.p.A.,Djed,Spence,2000-08-09,2031-06-30,,2026-09-08 22:24:25.793988+00:00
3030,126414.0,Football Club Internazionale Milano S.p.A.,Hakan,Çalhanoğlu,1994-02-08,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3031,780136.0,Football Club Internazionale Milano S.p.A.,Aleksandar,Stanković,2005-08-03,2031-06-30,,2026-09-08 22:24:25.793988+00:00
3032,55735.0,Football Club Internazionale Milano S.p.A.,Henrikh,Mkhitaryan,1989-01-21,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3033,406625.0,Football Club Internazionale Milano S.p.A.,Lautaro,Martínez,1997-08-22,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3034,181136.0,Football Club Internazionale Milano S.p.A.,Piotr,Zielinski,1994-05-20,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3035,433188.0,Football Club Internazionale Milano S.p.A.,Curtis,Jones,2001-01-30,2031-06-30,,2026-09-08 22:24:25.793988+00:00
3036,318528.0,Football Club Internazionale Milano S.p.A.,Marcus,Thuram,1997-08-06,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3037,668207.0,Football Club Internazionale Milano S.p.A.,Petar,Sučić,2003-10-25,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3038,711976.0,Football Club Internazionale Milano S.p.A.,Andy,Diouf,2003-05-17,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3039,691316.0,Football Club Internazionale Milano S.p.A.,,Luis Henrique,2001-12-14,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3040,930781.0,Football Club Internazionale Milano S.p.A.,Pio,Esposito,2005-06-28,2032-06-30,,2026-09-08 22:24:25.793988+00:00
3041,827734.0,Football Club Internazionale Milano S.p.A.,Ange-Yoan,Bonny,2003-10-25,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3042,464469.0,Bologna Football Club 1909,Torbjørn,Heggem,1999-01-12,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3043,389837.0,Bologna Football Club 1909,Nicolò,Casale,1998-02-14,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3044,341227.0,Bologna Football Club 1909,Juan,Miranda,2000-01-19,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3045,992569.0,Bologna Football Club 1909,Massimo,Pessina,2007-12-25,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3046,929899.0,Bologna Football Club 1909,Rahim,Alhassane,2002-01-01,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3047,368891.0,Bologna Football Club 1909,Arthur,Theate,2000-05-25,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3048,652054.0,Bologna Football Club 1909,Martin,Vitík,2003-01-21,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3049,80894.0,Bologna Football Club 1909,Lukasz,Skorupski,1991-05-05,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3050,1129198.0,Bologna Football Club 1909,Eivind,Helland,2005-04-25,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3051,496745.0,Bologna Football Club 1909,Emil,Holm,2000-05-13,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3052,1018026.0,Bologna Football Club 1909,Ukko,Happonen,2007-03-13,,,2026-09-08 22:24:25.793988+00:00
3053,345590.0,Bologna Football Club 1909,Jens,Odgaard,1999-03-31,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3054,33571.0,Bologna Football Club 1909,Lorenzo,De Silvestri,1988-05-23,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3055,1283311.0,Bologna Football Club 1909,Mikel,Amondarain,2005-01-06,2031-06-30,,2026-09-08 22:24:25.793988+00:00
3056,459151.0,Bologna Football Club 1909,Nicolò,Cambiaghi,2000-12-28,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3057,392966.0,Bologna Football Club 1909,Nadir,Zortea,1999-06-19,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3058,428563.0,Bologna Football Club 1909,Lewis,Ferguson,1999-08-24,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3059,367992.0,Bologna Football Club 1909,Jesper,Karlsson,1998-07-25,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3060,316934.0,Bologna Football Club 1909,Nikola,Moro,1998-03-12,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3061,531065.0,Bologna Football Club 1909,Oussama,El Azzouzi,2001-05-29,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3062,197300.0,Bologna Football Club 1909,Federico,Bernardeschi,1994-02-16,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3063,654991.0,Bologna Football Club 1909,Samuel,Mbangula,2004-01-16,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3064,392538.0,Bologna Football Club 1909,Tommaso,Pobega,1999-07-15,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3065,368482.0,Bologna Football Club 1909,Riccardo,Orsolini,1997-01-24,2031-06-30,,2026-09-08 22:24:25.793988+00:00
3066,678035.0,Bologna Football Club 1909,Jay,Enem,2003-03-11,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3067,432092.0,Bologna Football Club 1909,Roberto,Piccoli,2001-01-27,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3068,343537.0,Bologna Football Club 1909,Artem,Dovbyk,1997-06-21,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3069,962246.0,Atalanta Bergamasca Calcio S.p.a.,Thomas,Pompei,2006-07-04,,,2026-09-08 22:24:25.793988+00:00
3070,459763.0,Atalanta Bergamasca Calcio S.p.a.,Marco,Carnesecchi,2000-07-01,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3071,644771.0,Atalanta Bergamasca Calcio S.p.a.,Odilon,Kossounou,2001-01-04,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3072,94005.0,Atalanta Bergamasca Calcio S.p.a.,Sead,Kolasinac,1993-06-20,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3073,503075.0,Atalanta Bergamasca Calcio S.p.a.,Isak,Hien,1999-01-13,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3074,698259.0,Atalanta Bergamasca Calcio S.p.a.,Thomas,Kristensen,2002-01-17,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3075,571604.0,Atalanta Bergamasca Calcio S.p.a.,Giorgio,Scalvini,2003-12-11,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3076,199976.0,Atalanta Bergamasca Calcio S.p.a.,Marco,Sportiello,1992-05-10,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3077,294808.0,Atalanta Bergamasca Calcio S.p.a.,Franck,Kessié,1996-12-19,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3078,358008.0,Atalanta Bergamasca Calcio S.p.a.,Gianluca,Gaetano,2000-05-05,2031-06-30,,2026-09-08 22:24:25.793988+00:00
3079,357992.0,Atalanta Bergamasca Calcio S.p.a.,Raoul,Bellanova,2000-05-17,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3080,435772.0,Atalanta Bergamasca Calcio S.p.a.,Charles,De Ketelaere,2001-03-10,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3081,528833.0,Atalanta Bergamasca Calcio S.p.a.,Lazar,Samardžić,2002-02-24,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3082,205938.0,Atalanta Bergamasca Calcio S.p.a.,Mario,Pašalić,1995-02-09,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3083,708635.0,Atalanta Bergamasca Calcio S.p.a.,Lorenzo,Bernasconi,2003-11-16,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3084,672381.0,Atalanta Bergamasca Calcio S.p.a.,Jonathan,Rowe,2003-04-30,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3085,607854.0,Atalanta Bergamasca Calcio S.p.a.,,Éderson,1999-07-07,2031-06-30,,2026-09-08 22:24:25.793988+00:00
3086,400489.0,Atalanta Bergamasca Calcio S.p.a.,Eljif,Elmas,1999-09-24,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3247,655009.0,Venezia Football Club,Richie,Sagrado,2004-01-30,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3087,173859.0,Atalanta Bergamasca Calcio S.p.a.,Davide,Zappacosta,1992-06-11,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3088,550108.0,Atalanta Bergamasca Calcio S.p.a.,Nicola,Zalewski,2002-01-23,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3089,315867.0,Atalanta Bergamasca Calcio S.p.a.,Gianluca,Scamacca,1999-01-01,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3090,746695.0,Atalanta Bergamasca Calcio S.p.a.,Kamaldeen,Sulemana,2002-02-15,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3091,405885.0,Atalanta Bergamasca Calcio S.p.a.,Giacomo,Raspadori,2000-02-18,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3092,434433.0,Atalanta Bergamasca Calcio S.p.a.,Nikola,Krstović,2000-04-05,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3093,435228.0,Torino Calcio,Ardian,Ismajli,1996-09-30,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3094,942103.0,Torino Calcio,Lapo,Siviero,2006-11-23,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3095,588426.0,Torino Calcio,Saúl,Coco,1999-02-09,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3096,981998.0,Torino Calcio,Diego,Mascardi,2006-09-26,2031-06-30,,2026-09-08 22:24:25.793988+00:00
3097,746712.0,Torino Calcio,Pietro,Comuzzo,2005-02-20,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3098,492319.0,Torino Calcio,Franco,Israel,2000-04-22,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3099,352041.0,Torino Calcio,Lucas,Perri,1997-12-10,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3100,298583.0,Torino Calcio,Eray,Cömert,1998-02-04,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3101,86784.0,Torino Calcio,Ricardo,Rodríguez,1992-08-25,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3102,424015.0,Torino Calcio,Nathan,Patterson,2001-10-16,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3103,798929.0,Torino Calcio,Gvidas,Gineitis,2004-04-15,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3104,1191921.0,Torino Calcio,Andrea,Luongo,2008-02-16,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3105,984964.0,Torino Calcio,Niccolò,Fortini,2006-02-13,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3106,461943.0,Torino Calcio,Daniel,Bragança,1999-05-27,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3107,864306.0,Torino Calcio,Rafik,Belghali,2002-06-07,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3108,622380.0,Torino Calcio,Cesare,Casadei,2003-01-10,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3109,124555.0,Torino Calcio,Cristiano,Biraghi,1992-09-01,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3110,743091.0,Torino Calcio,Emirhan,İlkhan,2004-06-01,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3111,559333.0,Torino Calcio,Kian,Fitz-Jim,2003-07-05,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3112,308279.0,Torino Calcio,Rolando,Mandragora,1997-06-29,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3113,293200.0,Torino Calcio,Nikola,Vlašić,1997-10-04,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3114,1188619.0,Torino Calcio,Alessio,Cacciamani,2007-06-29,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3115,393238.0,Torino Calcio,Zakaria,Aboukhlal,2000-02-18,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3116,73794.0,Torino Calcio,Duván,Zapata,1991-04-01,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3117,346779.0,Torino Calcio,Ché,Adams,1996-07-13,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3118,613393.0,Torino Calcio,Gaetano,Oristanio,2002-09-28,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3119,282388.0,Torino Calcio,Giovanni,Simeone,1995-07-05,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3120,357778.0,Torino Calcio,Sandro,Kulenović,1999-12-04,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3121,364133.0,Torino Calcio,Pietro,Pellegri,2001-03-17,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3122,516716.0,Juventus Football Club,,Bremer,1997-03-18,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3123,286047.0,Juventus Football Club,Guglielmo,Vicario,1996-10-07,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3124,346551.0,Juventus Football Club,Kamil,Grabara,1999-01-08,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3125,75411.0,Juventus Football Club,Carlo,Pinsoglio,1990-03-16,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3126,413565.0,Juventus Football Club,Jhon,Lucumí,1998-06-26,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3127,480116.0,Juventus Football Club,Lloyd,Kelly,1998-10-06,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3128,686965.0,Juventus Football Club,Juan,Cabal,2001-01-08,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3129,265088.0,Juventus Football Club,Manuel,Locatelli,1998-01-08,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3130,332697.0,Juventus Football Club,Weston,McKennie,1998-08-28,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3131,360518.0,Juventus Football Club,Teun,Koopmeiners,1998-02-28,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3132,509022.0,Juventus Football Club,Federico,Gatti,1998-06-24,2030-06-30,,2026-09-08 22:24:25.793988+00:00
3133,162959.0,Juventus Football Club,Daniele,Rugani,1994-07-29,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3134,463618.0,Juventus Football Club,Khéphren,Thuram,2001-03-26,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3135,447661.0,Juventus Football Club,,Douglas Luiz,1998-05-09,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3136,568693.0,Juventus Football Club,Pape Matar,Sarr,2002-09-14,2027-06-30,,2026-09-08 22:24:25.793988+00:00
3137,585949.0,Juventus Football Club,Pierre,Kalulu,2000-06-05,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3138,459658.0,Juventus Football Club,Andrea,Cambiaso,2000-02-20,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3139,251075.0,Juventus Football Club,Zeki,Çelik,1997-02-17,2029-06-30,,2026-09-08 22:24:25.793988+00:00
3140,929994.0,Juventus Football Club,Kerim,Alajbegovic,2007-09-21,2031-06-30,,2026-09-08 22:24:25.793988+00:00
3141,925845.0,Juventus Football Club,Augusto,Owusu,2005-01-28,2028-06-30,,2026-09-08 22:24:25.793988+00:00
3142,487969.0,Juventus Football Club,Randal,Kolo Muani,1998-12-05,2031-06-30,,2026-09-08 22:24:25.793988+00:00
