id,id_transfermarkt,club_tm,nome,cognome,data_nascita,scadenza_contratto,id_giocatore,aggiornato_il
1829,126414.0,Football Club Internazionale Milano S.p.A.,Hakan,Çalhanoğlu,1994-02-08,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1830,585982.0,Football Club Internazionale Milano S.p.A.,,Carlos Augusto,1999-01-07,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1831,186590.0,Football Club Internazionale Milano S.p.A.,John,Stones,1994-05-28,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1832,441986.0,Football Club Internazionale Milano S.p.A.,Yann,Bisseck,2000-11-29,2031-06-30,,2026-09-05 22:24:13.384690+00:00
1833,284730.0,Football Club Internazionale Milano S.p.A.,Manuel,Akanji,1995-07-19,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1834,198116.0,Football Club Internazionale Milano S.p.A.,Federico,Dimarco,1997-11-10,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1835,353366.0,Football Club Internazionale Milano S.p.A.,Benjamin,Pavard,1996-03-28,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1836,255942.0,Football Club Internazionale Milano S.p.A.,Nicolò,Barella,1997-02-07,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1837,780136.0,Football Club Internazionale Milano S.p.A.,Aleksandar,Stanković,2005-08-03,2031-06-30,,2026-09-05 22:24:13.384690+00:00
1838,483348.0,Football Club Internazionale Milano S.p.A.,Djed,Spence,2000-08-09,2031-06-30,,2026-09-05 22:24:13.384690+00:00
1839,315853.0,Football Club Internazionale Milano S.p.A.,Alessandro,Bastoni,1999-04-13,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1840,406625.0,Football Club Internazionale Milano S.p.A.,Lautaro,Martínez,1997-08-22,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1841,930781.0,Football Club Internazionale Milano S.p.A.,Pio,Esposito,2005-06-28,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1842,691316.0,Football Club Internazionale Milano S.p.A.,,Luis Henrique,2001-12-14,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1843,181136.0,Football Club Internazionale Milano S.p.A.,Piotr,Zielinski,1994-05-20,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1844,433188.0,Football Club Internazionale Milano S.p.A.,Curtis,Jones,2001-01-30,2031-06-30,,2026-09-05 22:24:13.384690+00:00
1845,668207.0,Football Club Internazionale Milano S.p.A.,Petar,Sučić,2003-10-25,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1846,318528.0,Football Club Internazionale Milano S.p.A.,Marcus,Thuram,1997-08-06,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1847,711976.0,Football Club Internazionale Milano S.p.A.,Andy,Diouf,2003-05-17,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1848,827734.0,Football Club Internazionale Milano S.p.A.,Ange-Yoan,Bonny,2003-10-25,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1849,55735.0,Football Club Internazionale Milano S.p.A.,Henrikh,Mkhitaryan,1989-01-21,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1850,286047.0,Juventus Football Club,Guglielmo,Vicario,1996-10-07,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1851,346551.0,Juventus Football Club,Kamil,Grabara,1999-01-08,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1852,75411.0,Juventus Football Club,Carlo,Pinsoglio,1990-03-16,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1853,480116.0,Juventus Football Club,Lloyd,Kelly,1998-10-06,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1854,585949.0,Juventus Football Club,Pierre,Kalulu,2000-06-05,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1855,162959.0,Juventus Football Club,Daniele,Rugani,1994-07-29,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1856,516716.0,Juventus Football Club,,Bremer,1997-03-18,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1857,413565.0,Juventus Football Club,Jhon,Lucumí,1998-06-26,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1858,459658.0,Juventus Football Club,Andrea,Cambiaso,2000-02-20,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1859,251075.0,Juventus Football Club,Zeki,Çelik,1997-02-17,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1860,686965.0,Juventus Football Club,Juan,Cabal,2001-01-08,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1861,265088.0,Juventus Football Club,Manuel,Locatelli,1998-01-08,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1862,509022.0,Juventus Football Club,Federico,Gatti,1998-06-24,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1863,360518.0,Juventus Football Club,Teun,Koopmeiners,1998-02-28,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1864,216569.0,Juventus Football Club,Jérémie,Boga,1997-01-03,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1865,447661.0,Juventus Football Club,,Douglas Luiz,1998-05-09,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1866,486031.0,Juventus Football Club,Nico,González,1998-04-06,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1867,845654.0,Juventus Football Club,Kenan,Yıldız,2005-05-04,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1868,496857.0,Juventus Football Club,Edon,Zhegrova,1999-03-31,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1869,929994.0,Juventus Football Club,Kerim,Alajbegovic,2007-09-21,2031-06-30,,2026-09-05 22:24:13.384690+00:00
1870,455661.0,Juventus Football Club,Nick,Woltemade,2002-02-14,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1871,463618.0,Juventus Football Club,Khéphren,Thuram,2001-03-26,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1872,332697.0,Juventus Football Club,Weston,McKennie,1998-08-28,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1873,568693.0,Juventus Football Club,Pape Matar,Sarr,2002-09-14,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1874,487474.0,Juventus Football Club,Francisco,Conceição,2002-12-14,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1875,487969.0,Juventus Football Club,Randal,Kolo Muani,1998-12-05,2031-06-30,,2026-09-05 22:24:13.384690+00:00
1876,934878.0,Juventus Football Club,Jeff,Ekhator,2006-11-11,2031-06-30,,2026-09-05 22:24:13.384690+00:00
1877,191891.0,Juventus Football Club,Arkadiusz,Milik,1994-02-28,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1878,385394.0,Calcio Como,Alberto,Dossena,1998-10-13,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1879,780630.0,Calcio Como,Willy,Kambwala,2004-08-25,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1880,403151.0,Calcio Como,Robert,Sánchez,1997-11-18,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1881,290537.0,Calcio Como,Jean,Butez,1995-06-08,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1882,948278.0,Calcio Como,Jacobo,Ramón,2005-01-06,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1883,346314.0,Calcio Como,Trevoh,Chalobah,1999-07-05,2031-06-30,,2026-09-05 22:24:13.384690+00:00
1884,160938.0,Calcio Como,Marc Oliver,Kempf,1995-01-28,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1885,88595.0,Calcio Como,Mauro,Vigorito,1990-05-22,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1886,571271.0,Calcio Como,Ivan,Smolcic,2000-08-17,2031-06-30,,2026-09-05 22:24:13.384690+00:00
1887,242940.0,Calcio Como,Edoardo,Goldaniga,1993-11-02,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1888,395237.0,Calcio Como,Maxence,Caqueret,2000-02-15,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1889,709957.0,Calcio Como,Álex,Valle,2004-04-25,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1890,281989.0,Calcio Como,Luis,Milla,1994-10-07,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1891,1231993.0,Calcio Como,Adrian,Lahdo,2007-12-26,2031-06-30,,2026-09-05 22:24:13.384690+00:00
1892,879217.0,Calcio Como,,Kaiki,2003-03-08,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1893,948294.0,Calcio Como,Nico,Paz,2004-09-08,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1894,467992.0,Calcio Como,Samuele,Ricci,2001-08-21,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1895,668547.0,Calcio Como,Máximo,Perrone,2003-01-07,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1896,627228.0,Calcio Como,Yan,Couto,2002-06-03,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1897,495667.0,Calcio Como,Lucas,Da Cunha,2001-06-09,2031-06-30,,2026-09-05 22:24:13.384690+00:00
1898,1061282.0,Calcio Como,Assane,Diao,2005-09-07,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1899,580451.0,Calcio Como,Martin,Baturina,2003-02-16,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1900,1190411.0,Calcio Como,Jesús,Rodríguez,2005-11-21,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1901,747720.0,Calcio Como,Jayden,Addai,2005-08-26,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1902,364135.0,Calcio Como,Moise,Kean,2000-02-28,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1903,988964.0,Calcio Como,Mattia,Liberali,2007-04-06,2031-06-30,,2026-09-05 22:24:13.384690+00:00
1904,523318.0,Calcio Como,Anastasios,Douvikas,1999-08-02,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1905,942004.0,Associazione Sportiva Roma,Giorgio,De Marzi,2007-04-18,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1906,495722.0,Associazione Sportiva Roma,Devis,Vásquez,1998-05-12,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1907,244192.0,Associazione Sportiva Roma,Pierluigi,Gollini,1995-03-18,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1908,338670.0,Associazione Sportiva Roma,Mile,Svilar,1999-08-27,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1909,424042.0,Associazione Sportiva Roma,Nahuel,Molina,1998-04-06,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1910,575998.0,Associazione Sportiva Roma,Leonardo,Balerdi,1999-01-26,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1911,964580.0,Associazione Sportiva Roma,,Wesley,2003-09-06,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1912,371149.0,Associazione Sportiva Roma,Evan,Ndicka,1999-08-20,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1913,1175298.0,Associazione Sportiva Roma,Emanuele,Lulli,2007-08-17,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1914,256448.0,Associazione Sportiva Roma,Gianluca,Mancini,1996-04-17,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1915,669380.0,Associazione Sportiva Roma,Konstantinos,Koulierakis,2003-11-28,2031-06-30,,2026-09-05 22:24:13.384690+00:00
1916,557407.0,Associazione Sportiva Roma,Devyne,Rensch,2003-01-18,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1917,701819.0,Associazione Sportiva Roma,Daniele,Ghilardi,2003-01-06,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1918,281769.0,Associazione Sportiva Roma,Mario,Hermoso,1995-06-18,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1919,485584.0,Associazione Sportiva Roma,Anass,Salah-Eddine,2002-01-18,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1920,957653.0,Associazione Sportiva Roma,Rodrigo,Mora,2007-05-05,2031-06-30,,2026-09-05 22:24:13.384690+00:00
1921,206050.0,Associazione Sportiva Roma,Paulo,Dybala,1993-11-15,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1922,813137.0,Associazione Sportiva Roma,Niccolò,Pisilli,2004-09-23,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1923,624690.0,Associazione Sportiva Roma,Manu,Koné,2001-05-17,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1924,199248.0,Associazione Sportiva Roma,Bryan,Cristante,1995-03-03,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1925,668951.0,Associazione Sportiva Roma,Matías,Soulé,2003-04-15,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1926,286297.0,Associazione Sportiva Roma,Lorenzo,Pellegrini,1996-06-19,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1927,133179.0,Associazione Sportiva Roma,Marten,de Roon,1991-03-29,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1928,849520.0,Associazione Sportiva Roma,Santiago,Castro,2004-09-18,2031-06-30,,2026-09-05 22:24:13.384690+00:00
1929,326029.0,Associazione Sportiva Roma,Donyell,Malen,1999-01-19,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1930,459763.0,Atalanta Bergamasca Calcio S.p.a.,Marco,Carnesecchi,2000-07-01,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1931,607854.0,Atalanta Bergamasca Calcio S.p.a.,,Éderson,1999-07-07,2031-06-30,,2026-09-05 22:24:13.384690+00:00
1932,294808.0,Atalanta Bergamasca Calcio S.p.a.,Franck,Kessié,1996-12-19,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1933,644771.0,Atalanta Bergamasca Calcio S.p.a.,Odilon,Kossounou,2001-01-04,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1934,199976.0,Atalanta Bergamasca Calcio S.p.a.,Marco,Sportiello,1992-05-10,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1935,962246.0,Atalanta Bergamasca Calcio S.p.a.,Thomas,Pompei,2006-07-04,,,2026-09-05 22:24:13.384690+00:00
1936,503075.0,Atalanta Bergamasca Calcio S.p.a.,Isak,Hien,1999-01-13,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1937,358008.0,Atalanta Bergamasca Calcio S.p.a.,Gianluca,Gaetano,2000-05-05,2031-06-30,,2026-09-05 22:24:13.384690+00:00
1938,698259.0,Atalanta Bergamasca Calcio S.p.a.,Thomas,Kristensen,2002-01-17,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1939,357992.0,Atalanta Bergamasca Calcio S.p.a.,Raoul,Bellanova,2000-05-17,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1940,94005.0,Atalanta Bergamasca Calcio S.p.a.,Sead,Kolasinac,1993-06-20,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1941,205938.0,Atalanta Bergamasca Calcio S.p.a.,Mario,Pašalić,1995-02-09,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1942,571604.0,Atalanta Bergamasca Calcio S.p.a.,Giorgio,Scalvini,2003-12-11,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1943,173859.0,Atalanta Bergamasca Calcio S.p.a.,Davide,Zappacosta,1992-06-11,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1944,435772.0,Atalanta Bergamasca Calcio S.p.a.,Charles,De Ketelaere,2001-03-10,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1945,708635.0,Atalanta Bergamasca Calcio S.p.a.,Lorenzo,Bernasconi,2003-11-16,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1946,434433.0,Atalanta Bergamasca Calcio S.p.a.,Nikola,Krstović,2000-04-05,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1947,746695.0,Atalanta Bergamasca Calcio S.p.a.,Kamaldeen,Sulemana,2002-02-15,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1948,315867.0,Atalanta Bergamasca Calcio S.p.a.,Gianluca,Scamacca,1999-01-01,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1949,672381.0,Atalanta Bergamasca Calcio S.p.a.,Jonathan,Rowe,2003-04-30,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1950,400489.0,Atalanta Bergamasca Calcio S.p.a.,Eljif,Elmas,1999-09-24,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1951,550108.0,Atalanta Bergamasca Calcio S.p.a.,Nicola,Zalewski,2002-01-23,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1952,528833.0,Atalanta Bergamasca Calcio S.p.a.,Lazar,Samardžić,2002-02-24,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1953,405885.0,Atalanta Bergamasca Calcio S.p.a.,Giacomo,Raspadori,2000-02-18,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1954,59377.0,Associazione Calcio Fiorentina,David,de Gea,1990-11-07,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1955,950393.0,Associazione Calcio Fiorentina,,Viery,2005-01-02,2031-06-30,,2026-09-05 22:24:13.384690+00:00
1956,537602.0,Associazione Calcio Fiorentina,,João Mário,2000-01-03,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1957,135747.0,Associazione Calcio Fiorentina,Luca,Lezzerini,1995-03-24,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1958,1186245.0,Associazione Calcio Fiorentina,Víctor,Valdepeñas,2006-10-20,,,2026-09-05 22:24:13.384690+00:00
1959,346561.0,Associazione Calcio Fiorentina,Luca,Ranieri,1999-04-23,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1960,741257.0,Associazione Calcio Fiorentina,Álex,Jiménez,2005-05-08,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1961,282144.0,Associazione Calcio Fiorentina,Marin,Pongracic,1997-09-11,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1962,568559.0,Associazione Calcio Fiorentina,Radu,Drăgușin,2002-02-03,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1963,1279526.0,Associazione Calcio Fiorentina,Christ,Inao Oulaï,2006-04-06,,,2026-09-05 22:24:13.384690+00:00
1964,471936.0,Associazione Calcio Fiorentina,Oliver,Christensen,1999-03-22,2028-06-30,,2026-09-05 22:24:13.384690+00:00
1965,401529.0,Associazione Calcio Fiorentina,,Dodô,1998-11-17,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1966,547985.0,Associazione Calcio Fiorentina,Fabiano,Parisi,2000-11-09,2029-06-30,,2026-09-05 22:24:13.384690+00:00
1967,426620.0,Associazione Calcio Fiorentina,Pedro,Gonçalves,1998-06-28,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1968,595809.0,Associazione Calcio Fiorentina,,Beto,1998-01-31,2030-06-30,,2026-09-05 22:24:13.384690+00:00
1969,1057316.0,Associazione Calcio Fiorentina,Franco,Mastantuono,2007-08-14,2027-06-30,,2026-09-05 22:24:13.384690+00:00
1970,934527.0,Associazione Calcio Fiorentina,Alieu,Njie,2005-05-14,2027-06-30,,2026-09-05 22:24:13.384690+00:00
